Level;Pick list elements;pick list code
4;Lamb for meat production - Blood serum (as-part-nature);A0C60#F01.A0CDB$F02.A0CEY
4;Lamb for meat production - Plasma (as-part-nature);A0C60#F01.A0CDB$F02.A0CEX
4;Lamb for meat production - Bile (as-part-nature);A0C60#F01.A0CDB$F02.A0EKY
4;Lamb for meat production - Eye (as-part-nature);A0C60#F01.A0CDB$F02.A067P
4;Lamb for meat production - Feather (as-part-nature);A0C60#F01.A0CDB$F02.A0ESE
4;Lamb for meat production - Hair (as-part-nature);A0C60#F01.A0CDB$F02.A0ESP
4;Lamb for meat production - Injection site (as-part-nature);A0C60#F01.A0CDB$F02.A0ESN
4;Lamb for meat production - Lung (as-part-nature);A0C60#F01.A0CDB$F02.A069P
4;Lamb for meat production - Pollen (as-part-nature);A0C60#F01.A0CDB$F02.A0ESK
4;Lamb for meat production - Retina (as-part-nature);A0C60#F01.A0CDB$F02.A0ESJ
4;Lamb for meat production - Sand (as-part-nature);A0C60#F01.A0CDB$F02.A0ESH
4;Lamb for meat production - Tissues juice (as-part-nature);A0C60#F01.A0CDB$F02.A0ESG
4;Lamb for meat production - Wool (as-part-nature);A0C60#F01.A0CDB$F02.A0ESF
4;Lamb for meat production - Drinking water;A0F7L#F01.A0CDB$F02.A06CA
4;Lamb for meat production - Water for aquaculture;A0F7M#F01.A0CDB$F02.A06CA
4;Lamb for meat production - Feed;A0BB9#F01.A0CDB$F02.A0F0Y
4;Lamb for milk production - Meat (as-part-nature);A0BXF#F01.A0CDC$F02.A0BYZ$F32.A0C8V
4;Lamb for milk production - Muscle & skin (Fish) (as-part-nature);A0BXF#F01.A0CDC$F02.A0EMD$F32.A0C8V
4;Lamb for milk production - Fat (as-part-nature);A0BXF#F01.A0CDC$F02.A069J$F32.A0C8V
4;Lamb for milk production - Blood (as-part-nature);A0BXF#F01.A0CDC$F02.A06AL$F32.A0C8V
4;Lamb for milk production - Kidney (as-part-nature);A0BXF#F01.A0CDC$F02.A069N$F32.A0C8V
4;Lamb for milk production - Kidney fat (as-part-nature);A0BXF#F01.A0CDC$F02.A0F1B$F32.A0C8V
4;Lamb for milk production - Liver (as-part-nature);A0BXF#F01.A0CDC$F02.A069M$F32.A0C8V
4;Lamb for milk production - Skin & fat (as-part-nature);A0BXF#F01.A0CDC$F02.A06AK$F32.A0C8V
4;Lamb for milk production - Thyroid (as-part-nature);A0C60#F01.A0CDC$F02.A0CES$F32.A0C8V
4;Lamb for milk production - Urine (as-part-nature);A0C60#F01.A0CDC$F02.A0CET$F32.A0C8V
4;Lamb for milk production - Faeces (as-part-nature);A0C60#F01.A0CDC$F02.A0CEV$F32.A0C8V
4;Lamb for milk production - Blood serum (as-part-nature);A0C60#F01.A0CDC$F02.A0CEY$F32.A0C8V
4;Lamb for milk production - Plasma (as-part-nature);A0C60#F01.A0CDC$F02.A0CEX$F32.A0C8V
4;Lamb for milk production - Bile (as-part-nature);A0C60#F01.A0CDC$F02.A0EKY$F32.A0C8V
4;Lamb for milk production - Eye (as-part-nature);A0C60#F01.A0CDC$F02.A067P$F32.A0C8V
4;Lamb for milk production - Feather (as-part-nature);A0C60#F01.A0CDC$F02.A0ESE$F32.A0C8V
4;Lamb for milk production - Hair (as-part-nature);A0C60#F01.A0CDC$F02.A0ESP$F32.A0C8V
4;Lamb for milk production - Injection site (as-part-nature);A0C60#F01.A0CDC$F02.A0ESN$F32.A0C8V
4;Lamb for milk production - Lung (as-part-nature);A0C60#F01.A0CDC$F02.A069P$F32.A0C8V
4;Lamb for milk production - Pollen (as-part-nature);A0C60#F01.A0CDC$F02.A0ESK$F32.A0C8V
4;Lamb for milk production - Retina (as-part-nature);A0C60#F01.A0CDC$F02.A0ESJ$F32.A0C8V
4;Lamb for milk production - Sand (as-part-nature);A0C60#F01.A0CDC$F02.A0ESH$F32.A0C8V
4;Lamb for milk production - Tissues juice (as-part-nature);A0C60#F01.A0CDC$F02.A0ESG$F32.A0C8V
4;Lamb for milk production - Wool (as-part-nature);A0C60#F01.A0CDC$F02.A0ESF$F32.A0C8V
4;Lamb for milk production - Drinking water;A0F7L#F01.A0CDC$F02.A06CA$F32.A0C8V
4;Lamb for milk production - Water for aquaculture;A0F7M#F01.A0CDC$F02.A06CA$F32.A0C8V
4;Lamb for milk production - Feed;A0BB9#F01.A0CDC$F02.A0F0Y$F32.A0C8V
3;Sheep over 1 year - Meat (as-part-nature);A0BXF#F01.A0CDD$F02.A0BYZ
3;Sheep over 1 year - Muscle & skin (Fish) (as-part-nature);A0BXF#F01.A0CDD$F02.A0EMD
3;Sheep over 1 year - Fat (as-part-nature);A0BXF#F01.A0CDD$F02.A069J
3;Sheep over 1 year - Blood (as-part-nature);A0BXF#F01.A0CDD$F02.A06AL
3;Sheep over 1 year - Kidney (as-part-nature);A0BXF#F01.A0CDD$F02.A069N
3;Sheep over 1 year - Kidney fat (as-part-nature);A0BXF#F01.A0CDD$F02.A0F1B
3;Sheep over 1 year - Liver (as-part-nature);A0BXF#F01.A0CDD$F02.A069M
3;Sheep over 1 year - Skin & fat (as-part-nature);A0BXF#F01.A0CDD$F02.A06AK
3;Sheep over 1 year - Thyroid (as-part-nature);A0C60#F01.A0CDD$F02.A0CES
3;Sheep over 1 year - Urine (as-part-nature);A0C60#F01.A0CDD$F02.A0CET
3;Sheep over 1 year - Faeces (as-part-nature);A0C60#F01.A0CDD$F02.A0CEV
3;Sheep over 1 year - Blood serum (as-part-nature);A0C60#F01.A0CDD$F02.A0CEY
3;Sheep over 1 year - Plasma (as-part-nature);A0C60#F01.A0CDD$F02.A0CEX
3;Sheep over 1 year - Bile (as-part-nature);A0C60#F01.A0CDD$F02.A0EKY
3;Sheep over 1 year - Eye (as-part-nature);A0C60#F01.A0CDD$F02.A067P
3;Sheep over 1 year - Feather (as-part-nature);A0C60#F01.A0CDD$F02.A0ESE
3;Sheep over 1 year - Hair (as-part-nature);A0C60#F01.A0CDD$F02.A0ESP
3;Sheep over 1 year - Injection site (as-part-nature);A0C60#F01.A0CDD$F02.A0ESN
3;Sheep over 1 year - Lung (as-part-nature);A0C60#F01.A0CDD$F02.A069P
3;Sheep over 1 year - Pollen (as-part-nature);A0C60#F01.A0CDD$F02.A0ESK
3;Sheep over 1 year - Retina (as-part-nature);A0C60#F01.A0CDD$F02.A0ESJ
3;Sheep over 1 year - Sand (as-part-nature);A0C60#F01.A0CDD$F02.A0ESH
3;Sheep over 1 year - Tissues juice (as-part-nature);A0C60#F01.A0CDD$F02.A0ESG
3;Sheep over 1 year - Wool (as-part-nature);A0C60#F01.A0CDD$F02.A0ESF
3;Sheep over 1 year - Drinking water;A0F7L#F01.A0CDD$F02.A06CA
3;Sheep over 1 year - Water for aquaculture;A0F7M#F01.A0CDD$F02.A06CA
3;Sheep over 1 year - Feed;A0BB9#F01.A0CDD$F02.A0F0Y
4;Sheep for meat production - Meat (as-part-nature);A0BXF#F01.A0CDE$F02.A0BYZ
4;Sheep for meat production - Muscle & skin (Fish) (as-part-nature);A0BXF#F01.A0CDE$F02.A0EMD
4;Sheep for meat production - Fat (as-part-nature);A0BXF#F01.A0CDE$F02.A069J
4;Sheep for meat production - Blood (as-part-nature);A0BXF#F01.A0CDE$F02.A06AL
4;Sheep for meat production - Kidney (as-part-nature);A0BXF#F01.A0CDE$F02.A069N
4;Sheep for meat production - Kidney fat (as-part-nature);A0BXF#F01.A0CDE$F02.A0F1B
4;Sheep for meat production - Liver (as-part-nature);A0BXF#F01.A0CDE$F02.A069M
4;Sheep for meat production - Skin & fat (as-part-nature);A0BXF#F01.A0CDE$F02.A06AK
4;Sheep for meat production - Thyroid (as-part-nature);A0C60#F01.A0CDE$F02.A0CES
4;Sheep for meat production - Urine (as-part-nature);A0C60#F01.A0CDE$F02.A0CET
4;Sheep for meat production - Faeces (as-part-nature);A0C60#F01.A0CDE$F02.A0CEV
4;Sheep for meat production - Blood serum (as-part-nature);A0C60#F01.A0CDE$F02.A0CEY
4;Sheep for meat production - Plasma (as-part-nature);A0C60#F01.A0CDE$F02.A0CEX
4;Sheep for meat production - Bile (as-part-nature);A0C60#F01.A0CDE$F02.A0EKY
4;Sheep for meat production - Eye (as-part-nature);A0C60#F01.A0CDE$F02.A067P
4;Sheep for meat production - Feather (as-part-nature);A0C60#F01.A0CDE$F02.A0ESE
4;Sheep for meat production - Hair (as-part-nature);A0C60#F01.A0CDE$F02.A0ESP
4;Sheep for meat production - Injection site (as-part-nature);A0C60#F01.A0CDE$F02.A0ESN
4;Sheep for meat production - Lung (as-part-nature);A0C60#F01.A0CDE$F02.A069P
4;Sheep for meat production - Pollen (as-part-nature);A0C60#F01.A0CDE$F02.A0ESK
4;Sheep for meat production - Retina (as-part-nature);A0C60#F01.A0CDE$F02.A0ESJ
4;Sheep for meat production - Sand (as-part-nature);A0C60#F01.A0CDE$F02.A0ESH
4;Sheep for meat production - Tissues juice (as-part-nature);A0C60#F01.A0CDE$F02.A0ESG
4;Sheep for meat production - Wool (as-part-nature);A0C60#F01.A0CDE$F02.A0ESF
4;Sheep for meat production - Drinking water;A0F7L#F01.A0CDE$F02.A06CA
4;Sheep for meat production - Water for aquaculture;A0F7M#F01.A0CDE$F02.A06CA
4;Sheep for meat production - Feed;A0BB9#F01.A0CDE$F02.A0F0Y
4;Sheep for milk production - Meat (as-part-nature);A0BXF#F01.A0CDF$F02.A0BYZ
4;Sheep for milk production - Muscle & skin (Fish) (as-part-nature);A0BXF#F01.A0CDF$F02.A0EMD
4;Sheep for milk production - Fat (as-part-nature);A0BXF#F01.A0CDF$F02.A069J
4;Sheep for milk production - Blood (as-part-nature);A0BXF#F01.A0CDF$F02.A06AL
4;Sheep for milk production - Kidney (as-part-nature);A0BXF#F01.A0CDF$F02.A069N
4;Sheep for milk production - Kidney fat (as-part-nature);A0BXF#F01.A0CDF$F02.A0F1B
4;Sheep for milk production - Liver (as-part-nature);A0BXF#F01.A0CDF$F02.A069M
4;Sheep for milk production - Skin & fat (as-part-nature);A0BXF#F01.A0CDF$F02.A06AK
4;Sheep for milk production - Thyroid (as-part-nature);A0C60#F01.A0CDF$F02.A0CES
4;Sheep for milk production - Urine (as-part-nature);A0C60#F01.A0CDF$F02.A0CET
4;Sheep for milk production - Faeces (as-part-nature);A0C60#F01.A0CDF$F02.A0CEV
4;Sheep for milk production - Blood serum (as-part-nature);A0C60#F01.A0CDF$F02.A0CEY
4;Sheep for milk production - Plasma (as-part-nature);A0C60#F01.A0CDF$F02.A0CEX
4;Sheep for milk production - Bile (as-part-nature);A0C60#F01.A0CDF$F02.A0EKY
4;Sheep for milk production - Eye (as-part-nature);A0C60#F01.A0CDF$F02.A067P
4;Sheep for milk production - Feather (as-part-nature);A0C60#F01.A0CDF$F02.A0ESE
4;Sheep for milk production - Hair (as-part-nature);A0C60#F01.A0CDF$F02.A0ESP
4;Sheep for milk production - Injection site (as-part-nature);A0C60#F01.A0CDF$F02.A0ESN
4;Sheep for milk production - Lung (as-part-nature);A0C60#F01.A0CDF$F02.A069P
4;Sheep for milk production - Pollen (as-part-nature);A0C60#F01.A0CDF$F02.A0ESK
4;Sheep for milk production - Retina (as-part-nature);A0C60#F01.A0CDF$F02.A0ESJ
4;Sheep for milk production - Sand (as-part-nature);A0C60#F01.A0CDF$F02.A0ESH
4;Sheep for milk production - Tissues juice (as-part-nature);A0C60#F01.A0CDF$F02.A0ESG
4;Sheep for milk production - Wool (as-part-nature);A0C60#F01.A0CDF$F02.A0ESF
4;Sheep for milk production - Drinking water;A0F7L#F01.A0CDF$F02.A06CA
4;Sheep for milk production - Water for aquaculture;A0F7M#F01.A0CDF$F02.A06CA
4;Sheep for milk production - Feed;A0BB9#F01.A0CDF$F02.A0F0Y
2;Caprine animals (goat) - Meat (as-part-nature);A0BXF#F01.A057P$F02.A0BYZ
2;Caprine animals (goat) - Muscle & skin (Fish) (as-part-nature);A0BXF#F01.A057P$F02.A0EMD
2;Caprine animals (goat) - Fat (as-part-nature);A0BXF#F01.A057P$F02.A069J
2;Caprine animals (goat) - Blood (as-part-nature);A0BXF#F01.A057P$F02.A06AL
2;Caprine animals (goat) - Kidney (as-part-nature);A0BXF#F01.A057P$F02.A069N
2;Caprine animals (goat) - Kidney fat (as-part-nature);A0BXF#F01.A057P$F02.A0F1B
2;Caprine animals (goat) - Liver (as-part-nature);A0BXF#F01.A057P$F02.A069M
2;Caprine animals (goat) - Skin & fat (as-part-nature);A0BXF#F01.A057P$F02.A06AK
2;Caprine animals (goat) - Thyroid (as-part-nature);A0C60#F01.A057P$F02.A0CES
2;Caprine animals (goat) - Urine (as-part-nature);A0C60#F01.A057P$F02.A0CET
2;Caprine animals (goat) - Faeces (as-part-nature);A0C60#F01.A057P$F02.A0CEV
2;Caprine animals (goat) - Blood serum (as-part-nature);A0C60#F01.A057P$F02.A0CEY
2;Caprine animals (goat) - Plasma (as-part-nature);A0C60#F01.A057P$F02.A0CEX
2;Caprine animals (goat) - Bile (as-part-nature);A0C60#F01.A057P$F02.A0EKY
2;Caprine animals (goat) - Eye (as-part-nature);A0C60#F01.A057P$F02.A067P
2;Caprine animals (goat) - Feather (as-part-nature);A0C60#F01.A057P$F02.A0ESE
2;Caprine animals (goat) - Hair (as-part-nature);A0C60#F01.A057P$F02.A0ESP
2;Caprine animals (goat) - Injection site (as-part-nature);A0C60#F01.A057P$F02.A0ESN
2;Caprine animals (goat) - Lung (as-part-nature);A0C60#F01.A057P$F02.A069P
2;Caprine animals (goat) - Pollen (as-part-nature);A0C60#F01.A057P$F02.A0ESK
2;Caprine animals (goat) - Retina (as-part-nature);A0C60#F01.A057P$F02.A0ESJ
2;Caprine animals (goat) - Sand (as-part-nature);A0C60#F01.A057P$F02.A0ESH
2;Caprine animals (goat) - Tissues juice (as-part-nature);A0C60#F01.A057P$F02.A0ESG
2;Caprine animals (goat) - Wool (as-part-nature);A0C60#F01.A057P$F02.A0ESF
2;Caprine animals (goat) - Drinking water;A0F7L#F01.A057P$F02.A06CA
2;Caprine animals (goat) - Water for aquaculture;A0F7M#F01.A057P$F02.A06CA
2;Caprine animals (goat) - Feed;A0BB9#F01.A057P$F02.A0F0Y
3;Goat under 1 year - Meat (as-part-nature);A0BXF#F01.A0CDG$F02.A0BYZ
3;Goat under 1 year - Muscle & skin (Fish) (as-part-nature);A0BXF#F01.A0CDG$F02.A0EMD
3;Goat under 1 year - Fat (as-part-nature);A0BXF#F01.A0CDG$F02.A069J
3;Goat under 1 year - Blood (as-part-nature);A0BXF#F01.A0CDG$F02.A06AL
3;Goat under 1 year - Kidney (as-part-nature);A0BXF#F01.A0CDG$F02.A069N
3;Goat under 1 year - Kidney fat (as-part-nature);A0BXF#F01.A0CDG$F02.A0F1B
3;Goat under 1 year - Liver (as-part-nature);A0BXF#F01.A0CDG$F02.A069M
3;Goat under 1 year - Skin & fat (as-part-nature);A0BXF#F01.A0CDG$F02.A06AK
3;Goat under 1 year - Thyroid (as-part-nature);A0C60#F01.A0CDG$F02.A0CES
3;Goat under 1 year - Urine (as-part-nature);A0C60#F01.A0CDG$F02.A0CET
3;Goat under 1 year - Faeces (as-part-nature);A0C60#F01.A0CDG$F02.A0CEV
3;Goat under 1 year - Blood serum (as-part-nature);A0C60#F01.A0CDG$F02.A0CEY
3;Goat under 1 year - Plasma (as-part-nature);A0C60#F01.A0CDG$F02.A0CEX
3;Goat under 1 year - Bile (as-part-nature);A0C60#F01.A0CDG$F02.A0EKY
3;Goat under 1 year - Eye (as-part-nature);A0C60#F01.A0CDG$F02.A067P
3;Goat under 1 year - Feather (as-part-nature);A0C60#F01.A0CDG$F02.A0ESE
3;Goat under 1 year - Hair (as-part-nature);A0C60#F01.A0CDG$F02.A0ESP
3;Goat under 1 year - Injection site (as-part-nature);A0C60#F01.A0CDG$F02.A0ESN
3;Goat under 1 year - Lung (as-part-nature);A0C60#F01.A0CDG$F02.A069P
3;Goat under 1 year - Pollen (as-part-nature);A0C60#F01.A0CDG$F02.A0ESK
3;Goat under 1 year - Retina (as-part-nature);A0C60#F01.A0CDG$F02.A0ESJ
3;Goat under 1 year - Sand (as-part-nature);A0C60#F01.A0CDG$F02.A0ESH
3;Goat under 1 year - Tissues juice (as-part-nature);A0C60#F01.A0CDG$F02.A0ESG
3;Goat under 1 year - Wool (as-part-nature);A0C60#F01.A0CDG$F02.A0ESF
3;Goat under 1 year - Drinking water;A0F7L#F01.A0CDG$F02.A06CA
3;Goat under 1 year - Water for aquaculture;A0F7M#F01.A0CDG$F02.A06CA
3;Goat under 1 year - Feed;A0BB9#F01.A0CDG$F02.A0F0Y
4;Young goat for meat production - Meat (as-part-nature);A0BXF#F01.A0CDH$F02.A0BYZ
4;Young goat for meat production - Muscle & skin (Fish) (as-part-nature);A0BXF#F01.A0CDH$F02.A0EMD
4;Young goat for meat production - Fat (as-part-nature);A0BXF#F01.A0CDH$F02.A069J
4;Young goat for meat production - Blood (as-part-nature);A0BXF#F01.A0CDH$F02.A06AL
4;Young goat for meat production - Kidney (as-part-nature);A0BXF#F01.A0CDH$F02.A069N
4;Young goat for meat production - Kidney fat (as-part-nature);A0BXF#F01.A0CDH$F02.A0F1B
4;Young goat for meat production - Liver (as-part-nature);A0BXF#F01.A0CDH$F02.A069M
4;Young goat for meat production - Skin & fat (as-part-nature);A0BXF#F01.A0CDH$F02.A06AK
4;Young goat for meat production - Thyroid (as-part-nature);A0C60#F01.A0CDH$F02.A0CES
4;Young goat for meat production - Urine (as-part-nature);A0C60#F01.A0CDH$F02.A0CET
4;Young goat for meat production - Faeces (as-part-nature);A0C60#F01.A0CDH$F02.A0CEV
4;Young goat for meat production - Blood serum (as-part-nature);A0C60#F01.A0CDH$F02.A0CEY
4;Young goat for meat production - Plasma (as-part-nature);A0C60#F01.A0CDH$F02.A0CEX
4;Young goat for meat production - Bile (as-part-nature);A0C60#F01.A0CDH$F02.A0EKY
4;Young goat for meat production - Eye (as-part-nature);A0C60#F01.A0CDH$F02.A067P
4;Young goat for meat production - Feather (as-part-nature);A0C60#F01.A0CDH$F02.A0ESE
4;Young goat for meat production - Hair (as-part-nature);A0C60#F01.A0CDH$F02.A0ESP
4;Young goat for meat production - Injection site (as-part-nature);A0C60#F01.A0CDH$F02.A0ESN
4;Young goat for meat production - Lung (as-part-nature);A0C60#F01.A0CDH$F02.A069P
4;Young goat for meat production - Pollen (as-part-nature);A0C60#F01.A0CDH$F02.A0ESK
4;Young goat for meat production - Retina (as-part-nature);A0C60#F01.A0CDH$F02.A0ESJ
4;Young goat for meat production - Sand (as-part-nature);A0C60#F01.A0CDH$F02.A0ESH
4;Young goat for meat production - Tissues juice (as-part-nature);A0C60#F01.A0CDH$F02.A0ESG
4;Young goat for meat production - Wool (as-part-nature);A0C60#F01.A0CDH$F02.A0ESF
4;Young goat for meat production - Drinking water;A0F7L#F01.A0CDH$F02.A06CA
4;Young goat for meat production - Water for aquaculture;A0F7M#F01.A0CDH$F02.A06CA
4;Young goat for meat production - Feed;A0BB9#F01.A0CDH$F02.A0F0Y
4;Young goat for milk production - Meat (as-part-nature);A0BXF#F01.A0CDJ$F02.A0BYZ$F32.A0C8V
4;Young goat for milk production - Muscle & skin (Fish) (as-part-nature);A0BXF#F01.A0CDJ$F02.A0EMD$F32.A0C8V
4;Young goat for milk production - Fat (as-part-nature);A0BXF#F01.A0CDJ$F02.A069J$F32.A0C8V
4;Young goat for milk production - Blood (as-part-nature);A0BXF#F01.A0CDJ$F02.A06AL$F32.A0C8V
4;Young goat for milk production - Kidney (as-part-nature);A0BXF#F01.A0CDJ$F02.A069N$F32.A0C8V
4;Young goat for milk production - Kidney fat (as-part-nature);A0BXF#F01.A0CDJ$F02.A0F1B$F32.A0C8V
4;Young goat for milk production - Liver (as-part-nature);A0BXF#F01.A0CDJ$F02.A069M$F32.A0C8V
4;Young goat for milk production - Skin & fat (as-part-nature);A0BXF#F01.A0CDJ$F02.A06AK$F32.A0C8V
4;Young goat for milk production - Thyroid (as-part-nature);A0C60#F01.A0CDJ$F02.A0CES$F32.A0C8V
4;Young goat for milk production - Urine (as-part-nature);A0C60#F01.A0CDJ$F02.A0CET$F32.A0C8V
4;Young goat for milk production - Faeces (as-part-nature);A0C60#F01.A0CDJ$F02.A0CEV$F32.A0C8V
4;Young goat for milk production - Blood serum (as-part-nature);A0C60#F01.A0CDJ$F02.A0CEY$F32.A0C8V
4;Young goat for milk production - Plasma (as-part-nature);A0C60#F01.A0CDJ$F02.A0CEX$F32.A0C8V
4;Young goat for milk production - Bile (as-part-nature);A0C60#F01.A0CDJ$F02.A0EKY$F32.A0C8V
4;Young goat for milk production - Eye (as-part-nature);A0C60#F01.A0CDJ$F02.A067P$F32.A0C8V
4;Young goat for milk production - Feather (as-part-nature);A0C60#F01.A0CDJ$F02.A0ESE$F32.A0C8V
4;Young goat for milk production - Hair (as-part-nature);A0C60#F01.A0CDJ$F02.A0ESP$F32.A0C8V
4;Young goat for milk production - Injection site (as-part-nature);A0C60#F01.A0CDJ$F02.A0ESN$F32.A0C8V
4;Young goat for milk production - Lung (as-part-nature);A0C60#F01.A0CDJ$F02.A069P$F32.A0C8V
4;Young goat for milk production - Pollen (as-part-nature);A0C60#F01.A0CDJ$F02.A0ESK$F32.A0C8V
4;Young goat for milk production - Retina (as-part-nature);A0C60#F01.A0CDJ$F02.A0ESJ$F32.A0C8V
4;Young goat for milk production - Sand (as-part-nature);A0C60#F01.A0CDJ$F02.A0ESH$F32.A0C8V
4;Young goat for milk production - Tissues juice (as-part-nature);A0C60#F01.A0CDJ$F02.A0ESG$F32.A0C8V
4;Young goat for milk production - Wool (as-part-nature);A0C60#F01.A0CDJ$F02.A0ESF$F32.A0C8V
4;Young goat for milk production - Drinking water;A0F7L#F01.A0CDJ$F02.A06CA$F32.A0C8V
4;Young goat for milk production - Water for aquaculture;A0F7M#F01.A0CDJ$F02.A06CA$F32.A0C8V
4;Young goat for milk production - Feed;A0BB9#F01.A0CDJ$F02.A0F0Y$F32.A0C8V
3;Goat over 1 year - Meat (as-part-nature);A0BXF#F01.A0CDK$F02.A0BYZ
3;Goat over 1 year - Muscle & skin (Fish) (as-part-nature);A0BXF#F01.A0CDK$F02.A0EMD
3;Goat over 1 year - Fat (as-part-nature);A0BXF#F01.A0CDK$F02.A069J
3;Goat over 1 year - Blood (as-part-nature);A0BXF#F01.A0CDK$F02.A06AL
3;Goat over 1 year - Kidney (as-part-nature);A0BXF#F01.A0CDK$F02.A069N
3;Goat over 1 year - Kidney fat (as-part-nature);A0BXF#F01.A0CDK$F02.A0F1B
3;Goat over 1 year - Liver (as-part-nature);A0BXF#F01.A0CDK$F02.A069M
3;Goat over 1 year - Skin & fat (as-part-nature);A0BXF#F01.A0CDK$F02.A06AK
3;Goat over 1 year - Thyroid (as-part-nature);A0C60#F01.A0CDK$F02.A0CES
3;Goat over 1 year - Urine (as-part-nature);A0C60#F01.A0CDK$F02.A0CET
3;Goat over 1 year - Faeces (as-part-nature);A0C60#F01.A0CDK$F02.A0CEV
3;Goat over 1 year - Blood serum (as-part-nature);A0C60#F01.A0CDK$F02.A0CEY
3;Goat over 1 year - Plasma (as-part-nature);A0C60#F01.A0CDK$F02.A0CEX
3;Goat over 1 year - Bile (as-part-nature);A0C60#F01.A0CDK$F02.A0EKY
3;Goat over 1 year - Eye (as-part-nature);A0C60#F01.A0CDK$F02.A067P
3;Goat over 1 year - Feather (as-part-nature);A0C60#F01.A0CDK$F02.A0ESE
3;Goat over 1 year - Hair (as-part-nature);A0C60#F01.A0CDK$F02.A0ESP
3;Goat over 1 year - Injection site (as-part-nature);A0C60#F01.A0CDK$F02.A0ESN
3;Goat over 1 year - Lung (as-part-nature);A0C60#F01.A0CDK$F02.A069P
3;Goat over 1 year - Pollen (as-part-nature);A0C60#F01.A0CDK$F02.A0ESK
3;Goat over 1 year - Retina (as-part-nature);A0C60#F01.A0CDK$F02.A0ESJ
3;Goat over 1 year - Sand (as-part-nature);A0C60#F01.A0CDK$F02.A0ESH
3;Goat over 1 year - Tissues juice (as-part-nature);A0C60#F01.A0CDK$F02.A0ESG
3;Goat over 1 year - Wool (as-part-nature);A0C60#F01.A0CDK$F02.A0ESF
3;Goat over 1 year - Drinking water;A0F7L#F01.A0CDK$F02.A06CA
3;Goat over 1 year - Water for aquaculture;A0F7M#F01.A0CDK$F02.A06CA
3;Goat over 1 year - Feed;A0BB9#F01.A0CDK$F02.A0F0Y
4;Goat for meat production - Meat (as-part-nature);A0BXF#F01.A0CDL$F02.A0BYZ
4;Goat for meat production - Muscle & skin (Fish) (as-part-nature);A0BXF#F01.A0CDL$F02.A0EMD
4;Goat for meat production - Fat (as-part-nature);A0BXF#F01.A0CDL$F02.A069J
4;Goat for meat production - Blood (as-part-nature);A0BXF#F01.A0CDL$F02.A06AL
4;Goat for meat production - Kidney (as-part-nature);A0BXF#F01.A0CDL$F02.A069N
4;Goat for meat production - Kidney fat (as-part-nature);A0BXF#F01.A0CDL$F02.A0F1B
4;Goat for meat production - Liver (as-part-nature);A0BXF#F01.A0CDL$F02.A069M
4;Goat for meat production - Skin & fat (as-part-nature);A0BXF#F01.A0CDL$F02.A06AK
4;Goat for meat production - Thyroid (as-part-nature);A0C60#F01.A0CDL$F02.A0CES
4;Goat for meat production - Urine (as-part-nature);A0C60#F01.A0CDL$F02.A0CET
4;Goat for meat production - Faeces (as-part-nature);A0C60#F01.A0CDL$F02.A0CEV
4;Goat for meat production - Blood serum (as-part-nature);A0C60#F01.A0CDL$F02.A0CEY
4;Goat for meat production - Plasma (as-part-nature);A0C60#F01.A0CDL$F02.A0CEX
4;Goat for meat production - Bile (as-part-nature);A0C60#F01.A0CDL$F02.A0EKY
4;Goat for meat production - Eye (as-part-nature);A0C60#F01.A0CDL$F02.A067P
4;Goat for meat production - Feather (as-part-nature);A0C60#F01.A0CDL$F02.A0ESE
4;Goat for meat production - Hair (as-part-nature);A0C60#F01.A0CDL$F02.A0ESP
4;Goat for meat production - Injection site (as-part-nature);A0C60#F01.A0CDL$F02.A0ESN
4;Goat for meat production - Lung (as-part-nature);A0C60#F01.A0CDL$F02.A069P
4;Goat for meat production - Pollen (as-part-nature);A0C60#F01.A0CDL$F02.A0ESK
4;Goat for meat production - Retina (as-part-nature);A0C60#F01.A0CDL$F02.A0ESJ
4;Goat for meat production - Sand (as-part-nature);A0C60#F01.A0CDL$F02.A0ESH
4;Goat for meat production - Tissues juice (as-part-nature);A0C60#F01.A0CDL$F02.A0ESG
4;Goat for meat production - Wool (as-part-nature);A0C60#F01.A0CDL$F02.A0ESF
4;Goat for meat production - Drinking water;A0F7L#F01.A0CDL$F02.A06CA
4;Goat for meat production - Water for aquaculture;A0F7M#F01.A0CDL$F02.A06CA
4;Goat for meat production - Feed;A0BB9#F01.A0CDL$F02.A0F0Y
4;Goat for milk production - Meat (as-part-nature);A0BXF#F01.A0CDM$F02.A0BYZ$F32.A0C8V
4;Goat for milk production - Muscle & skin (Fish) (as-part-nature);A0BXF#F01.A0CDM$F02.A0EMD$F32.A0C8V
4;Goat for milk production - Fat (as-part-nature);A0BXF#F01.A0CDM$F02.A069J$F32.A0C8V
4;Goat for milk production - Blood (as-part-nature);A0BXF#F01.A0CDM$F02.A06AL$F32.A0C8V
